Date,Forecast
2024-08-10 00:00:00,3201898851.491961
2024-08-11 00:00:00,3198766665.982177
2024-08-12 00:00:00,3199467775.393412
2024-08-13 00:00:00,3193670480.2797747
2024-08-14 00:00:00,3172929838.9276266
2024-08-15 00:00:00,3181224879.0379987
2024-08-16 00:00:00,3174044080.574416
2024-08-17 00:00:00,3181823470.3671145
2024-08-18 00:00:00,3178705674.295535
2024-08-19 00:00:00,3179421173.1449647
2024-08-20 00:00:00,3173638267.469521
2024-08-21 00:00:00,3152912015.5556145
2024-08-22 00:00:00,3161221445.102648
2024-08-23 00:00:00,3154040646.6396255
2024-08-24 00:00:00,3161820036.432282
2024-08-25 00:00:00,3158702240.361722
2024-08-26 00:00:00,3159417739.211204
2024-08-27 00:00:00,3153634833.5357785
2024-08-28 00:00:00,3132910902.261094
2024-08-29 00:00:00,3141222652.447381
2024-08-30 00:00:00,3134044174.62362
2024-08-31 00:00:00,3141825885.0555525
2024-09-01 00:00:00,3138710409.6242385
2024-09-02 00:00:00,3139428229.112995
2024-09-03 00:00:00,3133647644.0757885
2024-09-04 00:00:00,3112923712.8010807
2024-09-05 00:00:00,3121235462.9873977
2024-09-06 00:00:00,3114056985.16463
2024-09-07 00:00:00,3121838695.5965586
2024-09-08 00:00:00,3118723220.1637053
2024-09-09 00:00:00,3124346703.087987
2024-09-10 00:00:00,3123471781.4847703
2024-09-11 00:00:00,3107653513.644055
2024-09-12 00:00:00,3120870927.264324
2024-09-13 00:00:00,3118598112.875548
2024-09-14 00:00:00,3131285486.7404537
2024-09-15 00:00:00,3133075674.7416368
2024-09-16 00:00:00,3138699157.6658583
2024-09-17 00:00:00,3137824236.0636277
2024-09-18 00:00:00,3122005968.2229576
2024-09-19 00:00:00,3135223381.8432174
2024-09-20 00:00:00,3139235106.4812803
2024-09-21 00:00:00,3158207019.373012
2024-09-22 00:00:00,3166281746.4010124
2024-09-23 00:00:00,3178189768.352092
2024-09-24 00:00:00,3183599385.77667
2024-09-25 00:00:00,3174065656.9613185
2024-09-26 00:00:00,3193567609.6089625
2024-09-27 00:00:00,3197579334.247028
2024-09-28 00:00:00,3216551247.1397853
2024-09-29 00:00:00,3224625974.167774
2024-09-30 00:00:00,3236533996.1188684
2024-10-01 00:00:00,3241943613.543418
2024-10-02 00:00:00,3240527338.125944
2024-10-03 00:00:00,3268146744.171484
2024-10-04 00:00:00,3280275922.2074203
2024-10-05 00:00:00,3307365288.4980955
2024-10-06 00:00:00,3323557468.9239197
2024-10-07 00:00:00,3343582944.2718678
2024-10-08 00:00:00,3357110015.0943456
2024-10-09 00:00:00,3355693739.676888
2024-10-10 00:00:00,3383313145.7234273
2024-10-11 00:00:00,3395442323.759349
2024-10-12 00:00:00,3422531690.0484476
2024-10-13 00:00:00,3438723870.4758716
2024-10-14 00:00:00,3467810573.9982395
2024-10-15 00:00:00,3490398872.9951406
2024-10-16 00:00:00,3498043825.7520337
2024-10-17 00:00:00,3534724459.972989
2024-10-18 00:00:00,3555914866.182327
2024-10-19 00:00:00,3592065460.645772
2024-10-20 00:00:00,3617318869.247626
2024-10-21 00:00:00,3646405572.771003
2024-10-22 00:00:00,3668993871.766368
2024-10-23 00:00:00,3676638824.5248165
2024-10-24 00:00:00,3713319458.745766
2024-10-25 00:00:00,3740077244.848735
2024-10-26 00:00:00,3781795219.2058587
2024-10-27 00:00:00,3812616007.7013435
2024-10-28 00:00:00,3847270091.1183815
2024-10-29 00:00:00,3875425770.007363
2024-10-30 00:00:00,3888638102.6584225
2024-10-31 00:00:00,3930886116.7730236
2024-11-01 00:00:00,3957643902.8770256
2024-11-02 00:00:00,3999361877.234168
2024-11-03 00:00:00,4030182665.729604
2024-11-04 00:00:00,4064836749.1466575
2024-11-05 00:00:00,4092992428.035663
2024-11-06 00:00:00,4106349109.549497
2024-11-07 00:00:00,4148741472.5268736
2024-11-08 00:00:00,4175643607.492098
2024-11-09 00:00:00,4217505930.7135696
2024-11-10 00:00:00,4248471068.0708323
2024-11-11 00:00:00,4283269500.3506103
2024-11-12 00:00:00,4311569528.102428
2024-11-13 00:00:00,4324926209.617253
2024-11-14 00:00:00,4367318572.594623
2024-11-15 00:00:00,4394220707.559852
2024-11-16 00:00:00,4436083030.78133
2024-11-17 00:00:00,4467048167.861491
2024-11-18 00:00:00,4501846599.864223
2024-11-19 00:00:00,4530146627.338957
2024-11-20 00:00:00,4543503308.576742
2024-11-21 00:00:00,4585895671.276054
2024-11-22 00:00:00,4612797805.964221
2024-11-23 00:00:00,4654660128.908597
2024-11-24 00:00:00,4685625265.989776
2024-11-25 00:00:00,4720423697.990979
2024-11-26 00:00:00,4748723725.467262
2024-11-27 00:00:00,4762080406.705081
2024-11-28 00:00:00,4804472769.404368
2024-11-29 00:00:00,4824675832.429984
2024-11-30 00:00:00,4859839083.71182
2024-12-01 00:00:00,4884105149.130433
2024-12-02 00:00:00,4912204509.469065
2024-12-03 00:00:00,4933805465.281788
2024-12-04 00:00:00,4940463074.857026
2024-12-05 00:00:00,4976156365.893229
2024-12-06 00:00:00,4996359428.920394
2024-12-07 00:00:00,5031522680.202238
2024-12-08 00:00:00,5055788745.620806
2024-12-09 00:00:00,5083888105.959514
2024-12-10 00:00:00,5105489061.772207
2024-12-11 00:00:00,5101107332.682539
2024-12-12 00:00:00,5125761285.05382
2024-12-13 00:00:00,5134925009.416055
2024-12-14 00:00:00,5159048922.031978
2024-12-15 00:00:00,5172275648.785686
2024-12-16 00:00:00,5189335670.459378
2024-12-17 00:00:00,5199897287.608177
2024-12-18 00:00:00,5195515558.518537
2024-12-19 00:00:00,5220169510.889826
2024-12-20 00:00:00,5229333235.252049
2024-12-21 00:00:00,5253457147.867975
2024-12-22 00:00:00,5255471245.224623
2024-12-23 00:00:00,5261318637.504339
2024-12-24 00:00:00,5260667625.257622
2024-12-25 00:00:00,5245073266.771382
2024-12-26 00:00:00,5258514589.74715
2024-12-27 00:00:00,5256465684.713857
2024-12-28 00:00:00,5269376967.935257
2024-12-29 00:00:00,5271391065.291868
2024-12-30 00:00:00,5277238457.571624
2024-12-31 00:00:00,5276587445.324846
2025-01-01 00:00:00,5260993086.838631
2025-01-02 00:00:00,5274434409.814412
2025-01-03 00:00:00,5261462383.954515
2025-01-04 00:00:00,5263450546.349322
2025-01-05 00:00:00,5254541522.879337
2025-01-06 00:00:00,5249465794.331473
2025-01-07 00:00:00,5237891661.2581835
2025-01-08 00:00:00,5211374181.944831
2025-01-09 00:00:00,5213892384.095534
2025-01-10 00:00:00,5200920358.235647
2025-01-11 00:00:00,5202908520.63049
2025-01-12 00:00:00,5193999497.160491
2025-01-13 00:00:00,5188923768.612644
2025-01-14 00:00:00,5177349635.539293
2025-01-15 00:00:00,5150832156.2259655
2025-01-16 00:00:00,5153350358.37668
2025-01-17 00:00:00,5140378332.515803
2025-01-18 00:00:00,5142366494.909016
2025-01-19 00:00:00,5133457471.440639
2025-01-20 00:00:00,5128381742.893782
2025-01-21 00:00:00,5116807609.820402
2025-01-22 00:00:00,5090290130.507115
2025-01-23 00:00:00,5092808332.657825
2025-01-24 00:00:00,5079836306.796936
2025-01-25 00:00:00,5081824469.190172
2025-01-26 00:00:00,5072915445.721793
2025-01-27 00:00:00,5067839717.174951
2025-01-28 00:00:00,5056265584.100564
2025-01-29 00:00:00,5029748104.787225
2025-01-30 00:00:00,5032266306.937964
2025-01-31 00:00:00,5019294281.078069
2025-02-01 00:00:00,5021282443.471311
2025-02-02 00:00:00,5012373420.00291
2025-02-03 00:00:00,5007297691.456084
2025-02-04 00:00:00,4995723558.381187
2025-02-05 00:00:00,4969206079.068397
2025-02-06 00:00:00,4971724281.21911
2025-02-07 00:00:00,4958752255.3592005
2025-02-08 00:00:00,4960740417.752477
2025-02-09 00:00:00,4951831394.283093
2025-02-10 00:00:00,4946755665.736206
2025-02-11 00:00:00,4935181532.661349
2025-02-12 00:00:00,4908664053.34953
2025-02-13 00:00:00,4911182255.500255
2025-02-14 00:00:00,4898210229.640349
2025-02-15 00:00:00,4900198392.033643
2025-02-16 00:00:00,4891289368.564187
2025-02-17 00:00:00,4886213640.01734
2025-02-18 00:00:00,4874639506.942461
2025-02-19 00:00:00,4848122027.630682
2025-02-20 00:00:00,4850640229.780394
2025-02-21 00:00:00,4837668203.918946
2025-02-22 00:00:00,4839656366.313743
2025-02-23 00:00:00,4830747342.845341
2025-02-24 00:00:00,4825671614.29851
2025-02-25 00:00:00,4814097481.223599
2025-02-26 00:00:00,4787580001.911834
2025-02-27 00:00:00,4790098204.061516
2025-02-28 00:00:00,4777126178.200095
2025-03-01 00:00:00,4779114340.594909
2025-03-02 00:00:00,4770205317.12646
2025-03-03 00:00:00,4765129588.578065
2025-03-04 00:00:00,4753555455.503778
2025-03-05 00:00:00,4727037976.191941
2025-03-06 00:00:00,4729556178.342661
2025-03-07 00:00:00,4716584152.481226
2025-03-08 00:00:00,4718572314.876044
2025-03-09 00:00:00,4709663291.407576
2025-03-10 00:00:00,4704587562.859236
2025-03-11 00:00:00,4693013429.784919
2025-03-12 00:00:00,4666495950.473093
2025-03-13 00:00:00,4669014152.623809
2025-03-14 00:00:00,4656042126.762375
2025-03-15 00:00:00,4658030289.156164
2025-03-16 00:00:00,4649121265.68776
2025-03-16 04:59:59,4406793925.991653
2025-03-17 04:59:59,4405450682.504086
2025-03-18 04:59:59,4386303939.115251
2025-03-19 04:59:59,4366185232.909171
2025-03-20 04:59:59,4367942755.67896
2025-03-21 04:59:59,4354802140.147967
2025-03-22 04:59:59,4358753689.736979
2025-03-23 04:59:59,4346251900.271806
2025-03-24 04:59:59,4344908656.785261
2025-03-25 04:59:59,4325761913.396364
2025-03-26 04:59:59,4305643207.190313
2025-03-27 04:59:59,4307400729.9600725
2025-03-28 04:59:59,4294260114.429125
2025-03-29 04:59:59,4298211664.018128
2025-03-30 04:59:59,4285709874.5529404
2025-03-31 04:59:59,4284366631.066401
2025-04-01 04:59:59,4265219887.677563
2025-04-02 04:59:59,4245101181.470419
2025-04-03 04:59:59,4246858704.2402186
2025-04-04 04:59:59,4233718088.7092366
2025-04-05 04:59:59,4237669638.299291
2025-04-06 04:59:59,4225167848.834102
2025-04-07 04:59:59,4223824605.345973
2025-04-08 04:59:59,4204677861.9586763
2025-04-09 04:59:59,4184559155.751561
2025-04-10 04:59:59,4186316678.5213585
2025-04-11 04:59:59,4173176062.990393
2025-04-12 04:59:59,4177127612.5804286
2025-04-13 04:59:59,4164625823.1142273
2025-04-14 04:59:59,4163282579.6260405
2025-04-15 04:59:59,4144135836.2388296
2025-04-16 04:59:59,4124017130.032735
2025-04-17 04:59:59,4125774652.802519
2025-04-18 04:59:59,4112634037.2715507
2025-04-19 04:59:59,4116585586.861592
2025-04-20 04:59:59,4104083797.3953886
2025-04-21 04:59:59,4102740553.9072175
2025-04-22 04:59:59,4083593810.5199413
2025-04-23 04:59:59,4063475104.3138876
2025-04-24 04:59:59,4065232627.0820694
2025-04-25 04:59:59,4052092011.5516615
2025-04-26 04:59:59,4056043561.1416945
2025-04-27 04:59:59,4043541771.6765223
2025-04-28 04:59:59,4042198528.188373
2025-04-29 04:59:59,4023051784.8010545
2025-04-30 04:59:59,4002933078.595062
2025-05-01 04:59:59,4004690601.363229
2025-05-02 04:59:59,3991549985.8328195
2025-05-03 04:59:59,3995501535.422857
2025-05-04 04:59:59,3982999745.9561048
2025-05-05 04:59:59,3981656502.4695487
2025-05-06 04:59:59,3962509759.0812087
2025-05-07 04:59:59,3942391052.8751345
2025-05-08 04:59:59,3944148575.643355
2025-05-09 04:59:59,3931007960.1139593
2025-05-10 04:59:59,3934959509.7040195
2025-05-11 04:59:59,3922457720.2372384
2025-05-12 04:59:59,3921114476.7506876
2025-05-13 04:59:59,3901967733.362322
2025-05-14 04:59:59,3881849027.15631
2025-05-15 04:59:59,3883606549.9245143
2025-05-16 04:59:59,3870465934.3951154
2025-05-17 04:59:59,3874417483.9841228
2025-05-18 04:59:59,3861915694.5173903
2025-05-19 04:59:59,3860572451.030793
2025-05-20 04:59:59,3841425707.643521
2025-05-21 04:59:59,3821307001.435844
2025-05-22 04:59:59,3823064524.205654
2025-05-23 04:59:59,3809923908.6762676
2025-05-24 04:59:59,3813875458.2652855
2025-05-25 04:59:59,3801373668.7985024
2025-05-26 04:59:59,3800030425.311932
2025-05-27 04:59:59,3780883681.9246325
2025-05-28 04:59:59,3760764975.7170186
2025-05-29 04:59:59,3762522498.4857993
2025-05-30 04:59:59,3749381882.9563847
2025-05-31 04:59:59,3753333432.546423
2025-06-01 04:59:59,3740831643.0796638
2025-06-02 04:59:59,3739488399.5931077
2025-06-03 04:59:59,3720341656.205785
2025-06-04 04:59:59,3700222949.9981923
2025-06-05 04:59:59,3701980472.7669125
2025-06-06 04:59:59,3688839857.2375364
2025-06-07 04:59:59,3692791406.8259883
2025-06-08 04:59:59,3680289617.360798
2025-06-09 04:59:59,3678946373.8731766
2025-06-10 04:59:59,3659799630.4858994
2025-06-11 04:59:59,3639680924.278266
2025-06-12 04:59:59,3641438447.0480742
2025-06-13 04:59:59,3628297831.5186934
2025-06-14 04:59:59,3632249381.1071396
2025-06-15 04:59:59,3619747591.6419325
2025-06-16 04:59:59,3618404348.154369
2025-06-17 04:59:59,3599257604.7655525
2025-06-18 04:59:59,3579138898.55944
2025-06-19 04:59:59,3580896421.329213
2025-06-20 04:59:59,3567755805.798805
2025-06-21 04:59:59,3571707355.3872414
2025-06-22 04:59:59,3559205565.922084
2025-06-23 04:59:59,3557862322.4355087
2025-06-24 04:59:59,3538715579.0466647
