Date,Forecast
2024-07-05 00:00:00,63105.770598782074
2024-07-06 00:00:00,63161.72225824544
2024-07-07 00:00:00,63036.391607263686
2024-07-08 00:00:00,62973.84492203474
2024-07-09 00:00:00,62866.58092553776
2024-07-10 00:00:00,62471.23116352252
2024-07-11 00:00:00,62727.94018001656
2024-07-12 00:00:00,62735.47001097606
2024-07-13 00:00:00,62791.42167203902
2024-07-14 00:00:00,62666.09102265652
2024-07-15 00:00:00,62603.544339028194
2024-07-16 00:00:00,62496.28034253053
2024-07-17 00:00:00,62100.930580515465
2024-07-18 00:00:00,62357.6395970097
2024-07-19 00:00:00,62365.16942784273
2024-07-20 00:00:00,62421.121088905216
2024-07-21 00:00:00,62295.790431268084
2024-07-22 00:00:00,62233.24373951019
2024-07-23 00:00:00,62125.97973475684
2024-07-24 00:00:00,61730.62996448688
